osm_id,code,fclass,name,layer,bridge,tunnel,geometry
487140315,6101,rail,,-1,F,F,"LINESTRING (114.1996265 22.3979032, 114.199678 22.3979565, 114.1997551 22.3980383, 114.1998593 22.3981671, 114.199949 22.3982876, 114.2000381 22.3984206, 114.2001958 22.3986653, 114.2002432 22.3987388)"
487140318,6101,rail,,0,F,F,"LINESTRING (114.19833 22.3960659, 114.1984545 22.3962594, 114.1992881 22.3975535, 114.1993502 22.3976454, 114.1993841 22.3976911, 114.1994206 22.3977368, 114.1994674 22.3977904, 114.1995724 22.3979042, 114.1995899 22.3979225)"
493204263,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,-3,F,T,"LINESTRING (114.1713022 22.2945498, 114.170913 22.2945426, 114.1705088 22.2946067, 114.1702886 22.294675, 114.1700309 22.2948011, 114.1698437 22.2949489, 114.1696838 22.2951125, 114.1695675 22.2952644, 114.1694884 22.2954068, 114.1693864 22.2956176, 114.1693132 22.2958339, 114.1692663 22.2960231, 114.16807 22.3013129, 114.1679399 22.3016916, 114.1678376 22.3019316, 114.1677683 22.3020706)"
512251214,6102,light_rail,,-2,F,T,"LINESTRING (113.9337274 22.3149623, 113.9317873 22.3143489, 113.9298556 22.3137401, 113.9271659 22.312891, 113.9177614 22.3099006)"
516187273,6101,rail,,0,F,F,"LINESTRING (114.0873622 22.4372649, 114.087386 22.4372346, 114.0875761 22.436991, 114.0876641 22.4368909, 114.0878163 22.4367502, 114.0880159 22.436572, 114.0881641 22.4364629, 114.0883507 22.4363366, 114.0884762 22.4362565, 114.0886119 22.436181, 114.0886768 22.4361404, 114.0888865 22.4359934, 114.0890501 22.4358527, 114.0891809 22.4357183, 114.0892891 22.4355817, 114.0895313 22.4352706, 114.0898053 22.4349279)"
516187274,6101,rail,,-1,F,T,"LINESTRING (114.0898053 22.4349279, 114.0900083 22.4346667)"
516187275,6101,rail,,0,F,F,"LINESTRING (114.0873081 22.4372277, 114.0873327 22.4371983, 114.0874866 22.4370103, 114.0875743 22.4369219, 114.0877498 22.4367583, 114.0878837 22.4366654, 114.0880159 22.436572)"
516187277,6101,rail,,0,F,F,"LINESTRING (114.086917 22.4372829, 114.0870352 22.437155, 114.0871803 22.4370171, 114.0873343 22.4368982, 114.0874866 22.436803, 114.0877328 22.4366663, 114.0879346 22.4365579)"
516187280,6101,rail,,0,F,F,"LINESTRING (114.0872578 22.4371984, 114.0872848 22.4371657, 114.0873657 22.4370674, 114.087429 22.4369915, 114.0875546 22.4368636, 114.0876812 22.4367498, 114.0878396 22.4366251, 114.0879346 22.4365579, 114.0880144 22.4365015, 114.0881809 22.4364007, 114.0883264 22.4363269, 114.0884762 22.4362565)"
516187283,6101,rail,,0,F,F,"LINESTRING (114.0872142 22.4371587, 114.0872373 22.4371333, 114.0873479 22.4370158, 114.087423 22.4369507, 114.0875121 22.436877, 114.0876812 22.4367498)"
516187285,6101,rail,,0,F,F,"LINESTRING (114.090448 22.4337115, 114.0897877 22.4346233, 114.0891684 22.4354494, 114.0889596 22.43574, 114.0887887 22.435924, 114.0887224 22.4359792, 114.0886626 22.4360237, 114.0885084 22.436131, 114.0883043 22.4362352, 114.0878797 22.43643, 114.0876707 22.4365358, 114.0875098 22.43664, 114.0873887 22.4367336, 114.0872377 22.4368639, 114.0870917 22.437031, 114.086917 22.4372829, 114.0867741 22.4374812, 114.0867351 22.4375354, 114.0862523 22.438178, 114.0847413 22.4402091)"
516187289,6101,rail,,0,F,F,"LINESTRING (114.0873709 22.4366568, 114.0870917 22.437031)"
516187291,6101,rail,,0,F,F,"LINESTRING (114.0873164 22.4366214, 114.0869896 22.4370722, 114.0867002 22.4374267, 114.0866529 22.4374847, 114.086487 22.4376656, 114.0863642 22.437803, 114.086254 22.4379353, 114.0854975 22.4388881)"
516187294,6101,rail,,-2,F,T,"LINESTRING (114.0905415 22.4339905, 114.090439 22.4341444, 114.090303 22.4343621, 114.0902053 22.4345024, 114.0900122 22.4347627)"
516187297,6101,rail,,0,F,F,"LINESTRING (114.0894536 22.4355253, 114.0893655 22.4356558, 114.0892847 22.4357597, 114.0891242 22.435925, 114.0889875 22.4360404, 114.0885764 22.4363598, 114.0883829 22.4365083, 114.0880826 22.4367392, 114.0879316 22.4368543, 114.0877424 22.4369983, 114.0876639 22.4370666, 114.0875853 22.4371414, 114.0874809 22.4372477, 114.0874484 22.4372917, 114.0856859 22.4396782, 114.0848096 22.4408658)"
516187300,6101,rail,,0,F,F,"LINESTRING (114.0879316 22.4368543, 114.0877448 22.4370359, 114.0876234 22.4371546, 114.0875398 22.4372422, 114.087484 22.4373157, 114.0874644 22.4373415, 114.0848526 22.4408879)"
516187302,6101,rail,,0,F,F,"LINESTRING (114.0883829 22.4365083, 114.0881339 22.4367323, 114.0879163 22.4369347, 114.0876945 22.4371448, 114.0875871 22.4372725, 114.0875602 22.4373084, 114.0873052 22.437649, 114.0849405 22.440847)"
516187303,6101,rail,,0,F,F,"LINESTRING (114.0879163 22.4369347, 114.0877422 22.4371452, 114.0876795 22.4372258, 114.087602 22.4373362, 114.087579 22.4373689, 114.0865747 22.4387156, 114.0849841 22.4408708)"
516187304,6101,rail,,-2,F,T,"LINESTRING (114.0906388 22.4340452, 114.0905154 22.4341927, 114.0903441 22.4343881, 114.0902361 22.4345223, 114.090039 22.4347863)"
516187305,6101,rail,,0,F,F,"LINESTRING (114.0850561 22.4409094, 114.0854359 22.4404019, 114.0859799 22.4396747, 114.0866202 22.438807, 114.0871363 22.4381147, 114.0875687 22.4375294, 114.0876809 22.4373843, 114.0877542 22.4372895, 114.087895 22.4370884, 114.0880656 22.436876, 114.0882719 22.4366484)"
516187306,6101,rail,,0,F,F,"LINESTRING (114.0886007 22.4363951, 114.0884385 22.4365578, 114.0882928 22.4366993, 114.088187 22.4368021, 114.0879936 22.4370392, 114.0877678 22.43734, 114.0877174 22.4374083, 114.0873821 22.4378624, 114.0851021 22.4409373)"
516187307,6101,rail,,0,F,F,"LINESTRING (114.0851352 22.4409559, 114.0875201 22.4377335, 114.0877466 22.4374238, 114.0879883 22.4370933, 114.0881515 22.4368793, 114.0882928 22.4366993)"
516187309,6101,rail,,0,F,F,"LINESTRING (114.0898709 22.4349451, 114.0897842 22.4350672, 114.0896939 22.4351872, 114.0895946 22.4353194, 114.0894536 22.4355253, 114.0892986 22.4356941, 114.0892322 22.4357616, 114.0891112 22.4358712, 114.088966 22.4359801, 114.0888059 22.4360836, 114.0887168 22.4361312, 114.0886119 22.436181)"
516187310,6101,rail,,0,F,F,"LINESTRING (114.0899104 22.4349651, 114.0898276 22.4350818, 114.0897347 22.4352088, 114.0896342 22.4353375, 114.0894918 22.4355518, 114.0892543 22.435852, 114.0891808 22.4359309, 114.0891123 22.4360011, 114.0889959 22.4361023, 114.0888598 22.4362007, 114.0886007 22.4363951, 114.0884465 22.4365107, 114.0882719 22.4366484, 114.0881388 22.4367815, 114.0879504 22.4369793, 114.0877837 22.4371635, 114.0876811 22.4372957, 114.0876353 22.4373578, 114.0850207 22.4408884)"
516187311,6101,rail,,0,F,F,"LINESTRING (114.0894918 22.4355518, 114.089316 22.4358361, 114.0892104 22.4360204, 114.0890907 22.4362416, 114.0890133 22.4364259, 114.0889148 22.4366514, 114.0888397 22.4367967, 114.0887868 22.4368877, 114.0884033 22.4374514)"
516187312,6101,rail,,0,F,F,"LINESTRING (114.0898709 22.4349451, 114.0898075 22.4350678, 114.0897347 22.4352088)"
516187313,6101,rail,,0,F,F,"LINESTRING (114.0899104 22.4349651, 114.0898075 22.4350678, 114.0896939 22.4351872)"
516188800,6101,rail,,0,F,F,"LINESTRING (114.0904835 22.4337308, 114.089523 22.4350416, 114.0894168 22.435175, 114.0891684 22.4354494)"
516188801,6101,rail,,0,F,F,"LINESTRING (114.0905185 22.4337505, 114.0897519 22.4348024, 114.0896391 22.4349404, 114.0895843 22.4349956, 114.089523 22.4350416)"
516188802,6101,rail,,0,F,F,"LINESTRING (114.0905566 22.4337716, 114.0900227 22.4345161, 114.0899232 22.4346326, 114.0898402 22.4347185, 114.0897519 22.4348024)"
517711049,6103,subway,大嶼山及機場鐵路 Lantau and Airport Railway,3,T,F,"LINESTRING (114.0628571 22.3480388, 114.080727 22.3530228, 114.0816036 22.3532919)"
517711050,6103,subway,大嶼山及機場鐵路 Lantau and Airport Railway,3,T,F,"LINESTRING (114.0815566 22.3532267, 114.0807404 22.3529825, 114.0628715 22.3479978)"
517957635,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1549445 22.4786682, 114.1549761 22.4788288)"
517957640,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1511299 22.4625839, 114.1512028 22.46285, 114.1530562 22.469231, 114.1531272 22.4694814, 114.1531866 22.4697146, 114.1532472 22.4699703, 114.1532794 22.470111, 114.1533249 22.4703375, 114.154012 22.4738665, 114.1543756 22.4757334, 114.1549445 22.4786682)"
517957645,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1549845 22.4786595, 114.1542953 22.4751176, 114.1541823 22.4745369, 114.1534068 22.4705478, 114.153336 22.470194, 114.1532863 22.4699667, 114.153223 22.4696982, 114.1531631 22.4694698, 114.1531076 22.4692681, 114.1512401 22.4628414, 114.1511689 22.4625809)"
517957650,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.155016 22.478823, 114.1549845 22.4786595)"
519449246,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2237688 22.4110845, 114.2237515 22.4116232, 114.2237483 22.4117902, 114.2237496 22.4119032, 114.2237544 22.4120078, 114.2237586 22.4120849, 114.2237673 22.4121923, 114.2237964 22.4123808, 114.2238181 22.4124841, 114.2238419 22.4125686, 114.2238735 22.4126734, 114.2239135 22.4127923, 114.2239622 22.4129184, 114.2240226 22.4130558)"
519449247,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2239749 22.4130636, 114.2239375 22.4129757, 114.2238853 22.4128466, 114.2238406 22.4127192, 114.2238033 22.4126001, 114.2237765 22.4124975, 114.2237539 22.4123923, 114.2237235 22.4122074, 114.2237147 22.4121073, 114.223708 22.4120028, 114.2237043 22.4119141, 114.2237043 22.4118313, 114.2237089 22.4115195, 114.2237169 22.4111862, 114.2237142 22.4110834)"
519449248,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2202282 22.4052904, 114.2203057 22.4053555)"
519449249,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2202775 22.4053802, 114.2201996 22.4053154)"
519449250,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.2139717 22.401183, 114.2141411 22.4013469, 114.2142699 22.4014672, 114.2144414 22.4016221, 114.2146183 22.4017748, 114.2147914 22.4019172, 114.2149315 22.4020304, 114.2151359 22.4021914, 114.2153309 22.402333, 114.2155834 22.4025112, 114.2158845 22.4027093, 114.2161389 22.4028692, 114.2164112 22.4030287, 114.2166748 22.4031753, 114.2169388 22.4033119, 114.2173255 22.4035047, 114.2175675 22.403622, 114.2180255 22.4038432, 114.2182528 22.403957, 114.2184934 22.4040838, 114.2187441 22.4042262, 114.218962 22.4043599, 114.2191669 22.4044947, 114.2193753 22.4046376, 114.2196094 22.4048071, 114.2196948 22.4048702, 114.2200606 22.4051538, 114.2202282 22.4052904)"
519449251,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,0,F,F,"LINESTRING (114.2201996 22.4053154, 114.2200417 22.4051875, 114.2196742 22.4049014, 114.219585 22.4048366, 114.2193546 22.4046697, 114.2191435 22.4045241, 114.2189383 22.4043877, 114.2187187 22.4042559, 114.2184725 22.4041139, 114.2182315 22.4039859, 114.2180531 22.4038963, 114.2175528 22.4036549, 114.2173074 22.4035358, 114.2169187 22.4033455, 114.2166529 22.4032057, 114.2163869 22.4030581, 114.216116 22.402899, 114.2158607 22.4027387, 114.2155592 22.4025389, 114.2153039 22.4023594, 114.2151159 22.4022188, 114.2149098 22.4020602, 114.2147645 22.4019438, 114.2145923 22.4018011, 114.2144142 22.4016465, 114.2142409 22.4014914, 114.214119 22.401376, 114.2139416 22.4012021)"
519674976,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2240226 22.4130558, 114.2242765 22.4136032, 114.2243679 22.4138079, 114.2243984 22.4138787)"
519674977,6101,rail,港鐵屯馬綫 MTR Tuen Ma Line,2,T,F,"LINESTRING (114.2243566 22.4138924, 114.2243273 22.413825, 114.2242224 22.4135972, 114.2239749 22.4130636)"
530830954,6101,rail,,-2,F,T,"LINESTRING (114.2008665 22.3319988, 114.2003864 22.3317074, 114.1985927 22.3299018)"
530830955,6101,rail,,-2,F,T,"LINESTRING (114.2009992 22.3318117, 114.2013098 22.3324365)"
545322990,6103,subway,港鐵港島綫 MTR Island Line,-2,F,T,"LINESTRING (114.1908973 22.2814312, 114.1919141 22.2821021, 114.1919709 22.282142, 114.1920333 22.2821959, 114.1920786 22.2822439, 114.19212 22.2823022, 114.1921666 22.2823761, 114.1922133 22.2824562, 114.1925632 22.2831162, 114.1926296 22.2832653, 114.192687 22.283425, 114.1929727 22.2847848, 114.1929893 22.2850399, 114.1930767 22.2857598, 114.1931256 22.2861339)"
545395680,6101,rail,,0,F,F,"LINESTRING (114.1811558 22.2999547, 114.1812182 22.3000132, 114.1812885 22.300072, 114.1814228 22.3001729, 114.1816179 22.3003196, 114.1816739 22.3003561, 114.1818284 22.3004452, 114.1819381 22.3005122, 114.182022 22.3005724)"
545395681,6101,rail,,0,F,F,"LINESTRING (114.1821273 22.3005636, 114.1820665 22.3005128, 114.1819823 22.3004528, 114.181451 22.300125, 114.1813691 22.3000711, 114.1813222 22.3000373, 114.1811903 22.2999233)"
545399644,6101,rail,,0,F,F,"LINESTRING (114.1811478 22.30776, 114.1812847 22.3076071, 114.1814809 22.3073641, 114.1815895 22.3072313, 114.1816787 22.3071176, 114.181762 22.3069904, 114.1817985 22.3069277, 114.1818583 22.3068116, 114.1819458 22.3066496)"
545399647,6101,rail,港鐵東鐵綫 MTR East Rail Line,-2,F,T,"LINESTRING (114.1799005 22.3090244, 114.1809256 22.3080817, 114.1810806 22.3079268, 114.1813058 22.3077084, 114.1813771 22.3076236, 114.1814556 22.3075205, 114.181523 22.3074112, 114.1815842 22.3072983, 114.1816585 22.3071596, 114.1817126 22.3070422, 114.181753 22.3069345, 114.1818259 22.306747)"
545399648,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1798694 22.3089985, 114.1798206 22.3090446)"
573229535,6101,rail,,0,F,F,"LINESTRING (114.2037499 22.4027054, 114.2038988 22.4028071, 114.2040436 22.4029075, 114.2041643 22.4029856)"
573229536,6101,rail,,0,F,F,"LINESTRING (114.2041267 22.4029286, 114.204171 22.4029683)"
573229537,6101,rail,,0,F,F,"LINESTRING (114.204108 22.4028988, 114.204171 22.4029683, 114.2043177 22.4030835)"
573229538,6101,rail,,0,F,F,"LINESTRING (114.2039148 22.4026136, 114.2040007 22.4027141)"
573229539,6101,rail,,0,F,F,"LINESTRING (114.2039638 22.4025795, 114.2040107 22.4026465)"
573229540,6101,rail,,0,F,F,"LINESTRING (114.2040107 22.4026465, 114.2041227 22.4028052, 114.2042381 22.4029608, 114.2043239 22.4030538, 114.2044204 22.4031567)"
573229541,6101,rail,,0,F,F,"LINESTRING (114.2040007 22.4027141, 114.2040718 22.402791, 114.2042381 22.4029608)"
573229542,6101,rail,,0,F,F,"LINESTRING (114.2038652 22.4026397, 114.2039283 22.4027091, 114.2040355 22.4028244, 114.204108 22.4028988)"
573229543,6101,rail,,0,F,F,"LINESTRING (114.2037003 22.4027252, 114.2039028 22.4028294, 114.2040436 22.4029075)"
573229544,6101,rail,,0,F,F,"LINESTRING (114.2038169 22.4026682, 114.2040355 22.4028517, 114.2041267 22.4029286)"
573229545,6101,rail,,0,F,F,"LINESTRING (114.2041643 22.4029856, 114.2042287 22.4030302, 114.2043177 22.4030835, 114.2044204 22.4031567, 114.2046376 22.4033044)"
573229546,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1995013 22.3972777, 114.1992525 22.3969455)"
573233462,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1994707 22.3973004, 114.1997515 22.3978203)"
584589619,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.2105216 22.4111205, 114.2102309 22.4117598, 114.2101553 22.4119516, 114.2101141 22.4120731, 114.2100827 22.4121897, 114.2100487 22.4123361, 114.2100264 22.4124558, 114.2100085 22.4125892, 114.2099976 22.4126894, 114.2099892 22.4128026, 114.2099854 22.4129648, 114.2099894 22.4131206, 114.2099998 22.4132541, 114.2100166 22.4133903, 114.2100351 22.4135031, 114.2100604 22.4136242, 114.210113 22.413816, 114.2101714 22.4139916, 114.2102272 22.4141361, 114.2102965 22.4142853, 114.2103382 22.4143663, 114.2103818 22.4144441, 114.2104728 22.4145899, 114.2105568 22.4147092, 114.2106419 22.4148207, 114.2107435 22.4149435, 114.2108638 22.4150739, 114.2110228 22.4152278, 114.2111506 22.4153446, 114.211616 22.4157575, 114.2119242 22.41603, 114.2120693 22.4161598, 114.2122038 22.4162873, 114.2123217 22.416411, 114.212457 22.4165644, 114.2125772 22.416717, 114.2126763 22.4168588, 114.2127753 22.4170146, 114.2128572 22.4171587, 114.2129127 22.4172673, 114.212958 22.4173668, 114.2130078 22.4174861, 114.2130534 22.4176032, 114.2130893 22.4177016, 114.2131281 22.4178181, 114.2131592 22.4179271, 114.2131876 22.4180414, 114.2132202 22.4181967, 114.2132427 22.4183348, 114.2132679 22.4184981, 114.2132903 22.4186905, 114.213303 22.4188558, 114.2133103 22.419018, 114.2133117 22.4191595, 114.2133079 22.4193584, 114.2132977 22.4196005, 114.2132763 22.4198353, 114.2132393 22.4201202, 114.2131947 22.4203479, 114.2131443 22.420569, 114.2130875 22.4207813, 114.2129983 22.4210677, 114.212935 22.4212396, 114.2128448 22.4214514, 114.2127434 22.4216678, 114.2126344 22.4218798, 114.2125041 22.4221066, 114.2123978 22.422277, 114.2122935 22.4224367, 114.2121221 22.4226619, 114.2119622 22.4228549, 114.2117669 22.4230727, 114.2116024 22.4232445, 114.2114963 22.4233494, 114.211323 22.423507, 114.2111882 22.4236203, 114.2110508 22.4237294)"
584589620,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,T,F,"LINESTRING (114.2105985 22.4109493, 114.2105216 22.4111205)"
584589621,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,T,F,"LINESTRING (114.210557 22.4111348, 114.2106386 22.4109565)"
584589622,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.2106386 22.4109565, 114.2107379 22.410737)"
588019362,6101,rail,,0,F,F,"LINESTRING (114.0867351 22.4375354, 114.0861726 22.4380935, 114.086021 22.438277, 114.0845968 22.4401475)"
609356549,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1759307 22.3712709, 114.1751603 22.3707228, 114.1749131 22.3705422, 114.1747802 22.3704435, 114.1745815 22.3702912, 114.1743801 22.3701238)"
609356550,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1805373 22.3744958, 114.1801373 22.374216)"
609356551,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1810065 22.3748764, 114.1810855 22.3749315, 114.1813853 22.3751619)"
609356552,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1805104 22.3745306, 114.1810065 22.3748764)"
609356553,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1826428 22.3764203, 114.1827913 22.3766196, 114.1831236 22.3770611, 114.1832931 22.3772781, 114.1834943 22.3775187, 114.1840041 22.3781173, 114.1844858 22.3786349, 114.1848632 22.3790541)"
609356554,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1743801 22.3701238, 114.1742389 22.3699964, 114.1740614 22.369831, 114.1738481 22.3696135, 114.1736498 22.3693954, 114.1735561 22.3692857, 114.1734651 22.3691738, 114.1733521 22.3690256, 114.1732437 22.368875, 114.1731372 22.3687228, 114.1730355 22.3685684)"
609356555,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1810429 22.3748497, 114.1805373 22.3744958)"
609356556,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1730026 22.3685928, 114.1731057 22.3687475, 114.1732136 22.3689, 114.1733227 22.3690504, 114.1734367 22.3691997, 114.1736208 22.3694222, 114.173814 22.3696363, 114.1740249 22.3698493, 114.1742105 22.3700226, 114.1743532 22.3701464)"
609356557,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1743532 22.3701464, 114.1745537 22.3703121, 114.1747557 22.3704694, 114.1748907 22.3705696, 114.1751396 22.370749, 114.1759075 22.3712999)"
609356558,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1701328 22.3632021, 114.1700969 22.363029, 114.1700564 22.3628065, 114.1700359 22.362665, 114.1700187 22.3625159)"
609356559,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1801373 22.374216, 114.1796954 22.3739004, 114.1785423 22.3730772, 114.1773902 22.3722546, 114.1773039 22.372193)"
609356560,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1700928 22.363211, 114.170168 22.3635074, 114.1702248 22.3636977, 114.1702727 22.3638433, 114.1703663 22.3640929, 114.1704065 22.3641894, 114.1704831 22.3643608, 114.1705431 22.3644843, 114.1706114 22.3646179, 114.1706763 22.3647369, 114.1708211 22.364987, 114.1709487 22.3652064, 114.1712103 22.365635, 114.1721499 22.3671931, 114.1722722 22.3673943, 114.1723719 22.3675595, 114.1726585 22.3680308, 114.17284 22.368331, 114.1730026 22.3685928)"
609356561,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,T,"LINESTRING (114.1759075 22.3712999, 114.1762286 22.3715203)"
609356562,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1759867 22.3129586, 114.1758754 22.3131312, 114.1757481 22.313338, 114.1756427 22.3135246, 114.1755464 22.3137107, 114.1755093 22.3137867, 114.1753666 22.3140819, 114.1753326 22.3141575, 114.1747536 22.3155725, 114.1742892 22.3166823)"
609356563,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1730355 22.3685684, 114.1726932 22.3680115, 114.1724965 22.3676906, 114.172377 22.3674955, 114.172043 22.3669427, 114.1714256 22.3659081, 114.1712475 22.3656176, 114.1709873 22.365193, 114.1708531 22.36497, 114.1707129 22.3647196, 114.1706408 22.3645834, 114.1705819 22.3644648, 114.170486 22.3642647, 114.1704108 22.3640856, 114.1703183 22.363842, 114.1702424 22.3636128, 114.170201 22.3634665, 114.1701328 22.3632021)"
609356564,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1826795 22.3763994, 114.1826352 22.3763436, 114.1823699 22.3760334, 114.1821396 22.3757929, 114.1817826 22.375441, 114.1814102 22.3751306)"
609356565,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1801069 22.3742493, 114.1805104 22.3745306)"
609356566,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1760196 22.3129767, 114.1760789 22.3128861)"
609357234,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.169079 22.4446325, 114.168883 22.4446576, 114.16862 22.4447037, 114.1683046 22.4447747, 114.1680002 22.4448498, 114.1677251 22.4449394, 114.167484 22.4450215, 114.1671803 22.4451381)"
609357235,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1671992 22.445177, 114.1674951 22.4450675, 114.1677415 22.4449868, 114.1680163 22.4449034, 114.1683217 22.4448398, 114.1686385 22.4447822, 114.1688951 22.4447533, 114.1690919 22.4447379)"
609357236,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1691251 22.4448562, 114.1693232 22.444845, 114.1694926 22.4448345, 114.169805 22.4448157, 114.1707875 22.4447575, 114.1713221 22.4447309, 114.1715168 22.4447237, 114.1717079 22.4447206)"
609357237,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1690919 22.4447379, 114.169481 22.4447149, 114.1697945 22.4446964, 114.1707762 22.444637)"
609357238,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1671803 22.4451381, 114.1670323 22.4452029, 114.1668725 22.4452763)"
609357239,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1672474 22.4452364, 114.1673989 22.4451832, 114.1675186 22.4451444, 114.1677595 22.4450751, 114.1680532 22.4450024, 114.1683462 22.4449449, 114.1686594 22.4448988, 114.1689073 22.4448727, 114.1691251 22.4448562)"
609357479,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1405612 22.4904903, 114.1403879 22.4906128, 114.140283 22.4906901, 114.139642 22.4912102, 114.1386658 22.4920423, 114.1375254 22.4930304, 114.1349015 22.4953035)"
616866530,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.119168 22.5087188, 114.119196 22.5086977, 114.1189218 22.5089323, 114.1186152 22.5092069, 114.1183725 22.5094448, 114.1180879 22.5097348, 114.1178548 22.5099949, 114.1176338 22.5102745, 114.1174605 22.5105127, 114.1173036 22.5107579, 114.117144 22.5110306, 114.1169643 22.5113579, 114.1168249 22.511655, 114.1166947 22.5119466, 114.116562 22.5122885, 114.1164624 22.5126033, 114.1163726 22.5129249, 114.116286 22.5132769, 114.1162291 22.5135444, 114.1161908 22.5138273, 114.1161642 22.5140884, 114.1161379 22.5144277, 114.11613 22.5147441, 114.1161326 22.5150447, 114.1161566 22.5153801, 114.1162174 22.516011, 114.1162364 22.5162072)"
616866531,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1194195 22.5085058, 114.119168 22.5087188)"
616866532,6101,rail,港鐵東鐵綫 MTR East Rail Line,0,F,F,"LINESTRING (114.1194458 22.5085339, 114.1201159 22.5079704, 114.1204834 22.5076681, 114.1209125 22.5073262, 114.1211995 22.5070982, 114.1217145 22.5066844, 114.1225821 22.505932, 114.1248241 22.5040161, 114.1251789 22.503717, 114.125614 22.5033318, 114.1259481 22.5030329)"
616866533,6101,rail,港鐵東鐵綫 MTR East Rail Line,1,T,F,"LINESTRING (114.1191963 22.5087465, 114.1194458 22.5085339)"
617541038,6101,rail,,0,F,F,"LINESTRING (114.1732389 22.3683433, 114.1733134 22.3684531, 114.1734081 22.3685678, 114.1735822 22.3686903, 114.1740908 22.3690731, 114.174247 22.3692043, 114.1744367 22.3693851, 114.1745217 22.3694856, 114.1747137 22.3696823, 114.1749091 22.3699329, 114.1750209 22.3701057, 114.1751243 22.37026, 114.1753577 22.3705222)"
