STREET_NAME_EN,STREET_NAME_TC,STREET_CODE,STREET_CENTRELINE_ID
SHAN KWONG ROAD,山光道,11978,1810273313
HIP WO LANE,協和里,10738,1810273314
WANG TAK STREET,宏德街,12671,1810273339
PEAK ROAD,山頂道,11669,1810273344
SHUNG TAK WAI,崇德圍,12103,1810269615
WAN PO ROAD,環保大道,13139,1810269624
TAI AU MUN ROAD,大坳門路,13014,1810270255
PEEL STREET,卑利街,11674,1810271227
A KUNG NGAM VILLAGE ROAD,阿公岩村道,10004,1810271233
QUARRY BAY STREET,鰂魚涌街,11801,1810271236
EDINBURGH PLACE,愛丁堡廣場,10404,1810271248
WAN CHAI INTERCHANGE,灣仔交匯處,39018,1810271252
VICTORIA PARK ROAD,維園道,12569,1810271256
TAI ON STREET,太安街,12246,1810271262
DES VOEUX ROAD CENTRAL,德輔道中,10374,1810271267
CORONATION TERRACE,加冕臺,10340,1810271268
WAN CHAI INTERCHANGE,灣仔交匯處,39018,1810271272
A KUNG NGAM VILLAGE ROAD,阿公岩村道,10004,1810271275
PO SHEUNG TSUEN LANE No.12,莆上村第十二巷,39177,1810276142
HONG LEE ROAD,康利道,10806,1810276154
MOUNT AUSTIN ROAD,柯士甸山道,11467,1810272832
CHA KWO LING MAIN STREET,茶果嶺大街,39479,1810269197
SHUNG SHUN STREET,崇信街,12101,1810269825
JAVA ROAD,渣華道,10897,1810269854
YUE KO STREET,漁歌街,12903,1810274448
YUE LEI STREET,漁利街,12905,1810274449
YUE LEI STREET,漁利街,12905,1810274451
ABERDEEN PRAYA ROAD,香港仔海傍道,10006,1810274455
TIN WAN PRAYA ROAD,田灣海旁道,12369,1810274467
TIN WAN PRAYA ROAD,田灣海旁道,12369,1810274472
TANK LANE,水池巷,12337,1810270715
ELECTRIC ROAD,電氣道,10406,1810270734
WING LUNG STREET,永隆街,12735,1810270755
SHEK PIK RESERVOIR ROAD,石壁水塘路,12012,1810275188
YUNG SHUE WAN BACK STREET,榕樹灣後街,12946,1810275193
SHAN KWONG ROAD,山光道,11978,1810273163
PEAK ROAD,山頂道,11669,1810273801
KONG SIN WAN ROAD,鋼綫灣道,14282,1810273811
MOUNT NICHOLSON ROAD,聶歌信山道,11474,1810273812
PA MEI ROAD,壩尾路,13775,1810271758
HARCOURT ROAD,夏慤道,10663,1810271759
HARCOURT ROAD,夏慤道,10663,1810271765
HARCOURT ROAD,夏慤道,10663,1810271766
LUNG CHEUNG ROAD,龍翔道,11308,1810277057
LUNG CHEUNG ROAD,龍翔道,11308,1810277058
YING WAN LANE,迎運里,14341,1810277076
PEAK ROAD,山頂道,11669,1810273527
TAI AU MUN ROAD,大坳門路,13014,1810270298
DES VOEUX ROAD CENTRAL,德輔道中,10374,1810270301
WEST WHARF ROAD,西碼頭道,39452,1810275392
A KUNG NGAM VILLAGE ROAD,阿公岩村道,10004,1810271277
LEE GARDEN ROAD,利園山道,11199,1810271971
MARSH ROAD,馬師道,11401,1810271975
BROWN STREET,布朗街,10095,1810272001
OLD PEAK ROAD,舊山頂道,11569,1810272880
HOLLY ROAD,冬青道,10797,1810273534
HONG MAN STREET,康民街,10831,1810273537
PEAK ROAD,山頂道,11669,1810273549
WING TAI ROAD,永泰道,12744,1810273553
JAVA ROAD,渣華道,10897,1810269861
BONHAM STRAND,文咸東街,10070,1810270566
ABERDEEN PRAYA ROAD,香港仔海傍道,10006,1810274483
ABERDEEN PRAYA ROAD,香港仔海傍道,10006,1810274485
TAI SAN STREET,大新街,12267,1810277852
SCHOOL ROAD,學校路,11935,1810277993
CASTLE PEAK ROAD - HUNG SHUI KIU,青山公路 － 洪水橋段,10131,1810278027
CASTLE PEAK ROAD - SAN TIN,青山公路 － 新田段,10138,1810278050
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278054
LAM KAM ROAD,林錦公路,11176,1810278083
LAM KAM ROAD,林錦公路,11176,1810278085
CASTLE PEAK ROAD - SAN TIN,青山公路 － 新田段,10138,1810278103
WUN YIU ROAD,碗窰路,14343,1810278120
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278131
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278135
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278139
LAM KAM ROAD,林錦公路,11176,1810278143
CASTLE PEAK ROAD - HUNG SHUI KIU,青山公路 － 洪水橋段,10131,1810278155
LAM KAM ROAD,林錦公路,11176,1810278158
LAM KAM ROAD,林錦公路,11176,1810278179
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278195
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278209
WUN YIU ROAD,碗窰路,14343,1810278216
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278249
WUN YIU ROAD,碗窰路,14343,1810278265
CASTLE PEAK ROAD - HUNG SHUI KIU,青山公路 － 洪水橋段,10131,1810278280
LION ROCK TUNNEL ROAD,獅子山隧道公路,11242,1810278293
WUN YIU ROAD,碗窰路,14343,1810278297
JOCKEY CLUB ROAD,馬會道,10899,1810281779
WUN YIU ROAD,碗窰路,14343,1810281812
YAU TONG ROAD,油塘道,12837,1810281872
LONG YAT ROAD,朗日路,13112,1810281888
CONNAUGHT ROAD WEST,干諾道西,10329,1810282003
WU KAI SHA ROAD,烏溪沙路,14350,1810282081
CASTLE PEAK ROAD - SAN TIN,青山公路 － 新田段,10138,1810282145
CASTLE PEAK ROAD - SAN TIN,青山公路 － 新田段,10138,1810282147
CASTLE PEAK ROAD - SAN TIN,青山公路 － 新田段,10138,1810282148
CONNAUGHT ROAD WEST,干諾道西,10329,1810282156
CONNAUGHT ROAD WEST,干諾道西,10329,1810282157
CONNAUGHT ROAD WEST,干諾道西,10329,1810282158
CONNAUGHT ROAD WEST,干諾道西,10329,1810282159
DIVERIA BOULEVARD,迪維尼亞大道,39609,1810282224
BEVERA BOULEVARD,巴維拉大道,39611,1810282228
BEVERA BOULEVARD,巴維拉大道,39611,1810282231
SAN TAM ROAD,新潭路,13605,1810282268
MA LING PATH,馬鈴徑,11342,1810282631
MA LING PATH,馬鈴徑,11342,1810282637
MA LING PATH,馬鈴徑,11342,1810282641
MA LING PATH,馬鈴徑,11342,1810282643
MONTE PATH,綠怡徑,13114,1810282817
MONTE PATH,綠怡徑,13114,1810282818
CASTLE PEAK ROAD - SAN TIN,青山公路 － 新田段,10138,1810282906
CHATER ROAD,遮打道,10163,1810282955
LAM KAM ROAD,林錦公路,11176,1810282959
KIU HING ROAD,僑興路,11040,1810282989
CHUN WAN ROAD NORTH,駿運北路,13816,1810283025
FOOK HONG STREET,福康街,10504,1810283131
CHING YAU ROAD,清攸路,14375,1810283140
ON CHUI STREET,安翠街,14409,1810283154
MIDDLE GAP ROAD,中峽道,11423,1810273734
NGAN WAN ROAD,銀運路,11527,1810273741
PO YUEN LANE,寶源里,11766,1810270809
CANAL ROAD EAST,堅拿道東,10112,1810271595
CHUNG YAN ROAD,松仁路,13967,1810271596
HIRAM'S HIGHWAY,西貢公路,10741,1810277041
HIRAM'S HIGHWAY,西貢公路,10741,1810277042
HIRAM'S HIGHWAY,西貢公路,10741,1810277043
HIRAM'S HIGHWAY,西貢公路,10741,1810277048
SANDS STREET,山市街,11920,1810271022
PENG CHAU WING HING STREET,坪洲永興街,11677,1810271023
CHUN WANG STREET,駿宏街,13731,1810271031
HOLLYWOOD ROAD,荷李活道,10798,1810271035
SANDS STREET,山市街,11920,1810271064
LI PO LUNG PATH,李寶龍路,11223,1810271072
MAN CHEONG STREET,文昌街,11366,1810275902
ON YAN STREET,安茵街,14410,1810291183
KAM SHEUNG ROAD,錦上路,10959,1810291321
FEI TSUI ROAD,翡翠道,10480,1810291459
SAN ON STREET,新安街,11902,1810291666
CHOI HA ROAD,彩霞道,10262,1810291780
SKY CITY ROAD EAST,航天城東路,14242,1810292126
CHEUNG YUEN ROAD,長源路,10223,1810292159
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292185
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292187
CHEUNG TUNG ROAD,翔東路,13781,1810292258
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292268
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292270
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292271
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292272
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292273
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292275
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292276
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292289
TSING SHA HIGHWAY,青沙公路,14299,1810292358
TSING SHA HIGHWAY,青沙公路,14299,1810292359
TSING SHA HIGHWAY,青沙公路,14299,1810292360
LUNG MUN ROAD,龍門路,11316,1810292557
LUNG MUN ROAD,龍門路,11316,1810292562
LUNG MUN ROAD,龍門路,11316,1810292563
LUNG MUN ROAD,龍門路,11316,1810292564
HONG KONG-ZHUHAI-MACAO BRIDGE HONG KONG LINK ROAD,港珠澳大橋香港連接路,14435,1810292689
KWO LO WAN ROAD,過路灣路,13824,1810292693
ON YAN STREET,安茵街,14410,1810292732
ON YAN STREET,安茵街,14410,1810292734
PO HING FONG,普慶坊,11734,1810292776
SHA TAU KOK ROAD - MA MEI HA,沙頭角公路 － 馬尾下段,11959,1810292910
SHA TAU KOK ROAD - MA MEI HA,沙頭角公路 － 馬尾下段,11959,1810292914
SHA TAU KOK ROAD - MA MEI HA,沙頭角公路 － 馬尾下段,11959,1810292915
SHA TAU KOK ROAD - MA MEI HA,沙頭角公路 － 馬尾下段,11959,1810292917
SHA TAU KOK ROAD - MA MEI HA,沙頭角公路 － 馬尾下段,11959,1810292922
SHA TAU KOK ROAD - MA MEI HA,沙頭角公路 － 馬尾下段,11959,1810292923
SHUN MING ROAD,順明路,14442,1810292949
SHUN MING ROAD,順明路,14442,1810292950
SHUN MING ROAD,順明路,14442,1810292951
SHUN MING ROAD,順明路,14442,1810292952
SHUN MING ROAD,順明路,14442,1810292955
SHUN MING ROAD,順明路,14442,1810292957
SHUN MING ROAD,順明路,14442,1810293120
SHUN MING ROAD,順明路,14442,1810293122
SHUN MING ROAD,順明路,14442,1810293124
SEYMOUR ROAD,西摩道,11952,1810271261
SANDS STREET,山市街,11920,1810271270
HOLLYWOOD ROAD,荷李活道,10798,1810271273
EZRA'S LANE,伊沙里,10416,1810271274
PO SHEUNG TSUEN LANE No.14,莆上村第十四巷,39178,1810276143
TAI YUEN TSUEN LANE No.3,大元村第三巷,39160,1810276144
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810272835
WAN CHAI GAP ROAD,灣仔峽道,12627,1810272843
CHAI WAN ROAD,柴灣道,10155,1810272846
VICTORIA ROAD,域多利道,12570,1810272847
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810272849
HATTON ROAD,克頓道,10666,1810272850
VICTORIA ROAD,域多利道,12570,1810272854
LUGARD ROAD,盧吉道,11298,1810272861
CARNARVON ROAD,加拿分道,10123,1810269186
LEI YUE MUN PRAYA ROAD,鯉魚門海傍道,13788,1810269843
HEALTHY STREET EAST,健康東街,10680,1810269846
ABERDEEN MAIN ROAD,香港仔大道,10005,1810274437
SHOUSON HILL ROAD,壽山村道,12070,1810274440
SHOUSON HILL ROAD,壽山村道,12070,1810274442
ABERDEEN MAIN ROAD,香港仔大道,10005,1810274452
TIN WAN STREET,田灣街,12370,1810274460
ABERDEEN MAIN ROAD,香港仔大道,10005,1810274461
SHOUSON HILL ROAD,壽山村道,12070,1810274462
SHOUSON HILL ROAD,壽山村道,12070,1810274474
ON TUNG STREET,安東街,13763,1810270711
YU TUNG ROAD,裕東路,13756,1810270712
PO HING FONG,普慶坊,11734,1810270721
WING KUT STREET,永吉街,12727,1810270737
SAI STREET,西街,11852,1810270739
PO HING FONG,普慶坊,11734,1810270756
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810273146
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810273147
BOYCE ROAD,布思道,10080,1810273151
SHUN TAI ROAD,順泰道,12095,1810273156
KA YIP STREET,嘉業街,10923,1810273157
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810273159
YUEN YUEN STREET,源遠街,12931,1810273160
YIK YAM STREET,奕蔭街,12863,1810273162
SAN HA STREET,新廈街,11884,1810273802
SAN HA STREET,新廈街,11884,1810273804
CHAI WAN ROAD,柴灣道,10155,1810273805
CHAI WAN ROAD,柴灣道,10155,1810273808
ALDRICH BAY ROAD,愛秩序灣道,10012,1810271750
OI YIN STREET,愛賢街,14017,1810271763
ALDRICH BAY ROAD,愛秩序灣道,10012,1810271764
CHAI WAN ROAD,柴灣道,10155,1810272486
KAM SHEUNG ROAD,錦上路,10959,1810276536
KAM SHEUNG ROAD,錦上路,10959,1810276537
TAI MAN STREET,泰民街,12234,1810273348
KA ON STREET,嘉安街,10916,1810270267
SUNG HING LANE,崇慶里,12184,1810270275
RUMSEY STREET,林士街,11827,1810270279
NEW MARKET STREET,新街市街,11509,1810270283
MUI FONG STREET,梅芳街,11477,1810270312
LEE HING STREET,利興街,13045,1810274892
YU TUNG ROAD,裕東路,13756,1810271994
FIRST LANE,第一巷,10491,1810272003
LAM YU ROAD,欖裕路,14310,1810276180
SHAN HA ROAD,山下路,11977,1810276181
SHAN HA ROAD,山下路,11977,1810276182
LAM YU ROAD,欖裕路,14310,1810276183
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810272868
MAGAZINE GAP ROAD,馬己仙峽道,11359,1810272876
PO TOI O CHUEN ROAD,布袋澳村路,13013,1810272878
TAI MAN STREET,泰民街,12234,1810273538
CHAI WAN ROAD,柴灣道,10155,1810273552
SHOUSON HILL ROAD,壽山村道,12070,1810274488
ABERDEEN MAIN ROAD,香港仔大道,10005,1810274502
NGONG PING ROAD,昂平路,11541,1810274506
TAI TSOI YUEN ROAD,大菜園路,12277,1810277855
TAN KWAI TSUEN ROAD,丹桂村路,12333,1810254336
PALM CANYON DRIVE,柏欣大道,39290,1810250056
LEI PUI STREET,梨貝街,11210,1810260747
METROPOLIS DRIVE,都會道,14054,1810269000
METROPOLIS DRIVE,都會道,14054,1810269001
DISCOVERY BAY ROAD,愉景灣道,10378,1810269007
PAT TAT STREET,八達街,11663,1810263583
YIN HING STREET,衍慶街,12867,1810263599
WANG YUEN STREET,宏遠街,12684,1810265907
FUK TSUN STREET,福全街,10559,1810265911
CHUNG KONG ROAD,中港道,13518,1810270031
LO TAK COURT,路德圍,11246,1810259478
TIN SAM STREET,田心街,12365,1810260063
LUNG YIN ROAD,龍涎道,11329,1810262728
CHUK YUEN ROAD,竹園道,10276,1810262729
KWAI CHUNG HOSPITAL ROAD,葵涌醫院路,11078,1810262732
CAMBRIDGE ROAD,劍橋道,10108,1810264199
TSING YI HONG WAN ROAD,青衣航運路,14171,1810264217
TO LOK ROAD,陶樂路,13586,1810265761
FUK TSUN STREET,福全街,10559,1810265769
SAU MING ROAD,秀明道,11929,1810265784
ARGYLE STREET,亞皆老街,10027,1810265785
HAMILTON STREET,咸美頓街,10642,1810267267
HIU KWONG STREET,曉光街,10742,1810267276
HAMILTON STREET,咸美頓街,10642,1810267286
FAT YIP LANE,發業里,10476,1810259523
TAI PAK TIN STREET,大白田街,12250,1810259527
KAI CHI CLOSE,啟志街,10927,1810259540
TAI LIN PAI ROAD,大連排道,12231,1810260813
KWAI SHING CIRCUIT,葵盛圍,11095,1810260816
HIN KENG STREET,顯徑街,10712,1810260837
HIN KENG STREET,顯徑街,10712,1810260838
TSING CHIN STREET,青芊街,12414,1810262116
WA LAI PATH,華荔徑,12582,1810262767
MAPLE STREET,楓樹街,11395,1810265094
TO LOK ROAD,陶樂路,13586,1810265838
FUNG YI STREET,鳳儀街,10593,1810265860
FUK CHI STREET,福至街,10544,1810268578
WAI CHI STREET,偉智街,12601,1810264346
ARGYLE STREET,亞皆老街,10027,1810265108
YIM PO FONG STREET,染布房街,12865,1810266657
SKY PLAZA ROAD CENTRAL,翔天中路,14235,1810266664
CHAK YAN ROAD,澤欣路,14205,1810266665
SHEUNG HEUNG ROAD,上鄉道,12029,1810266668
HOW MING LANE,巧明里,10859,1810267392
CIRCULAR PATHWAY,弓絃巷,10308,1810270820
ABERDEEN STREET,鴨巴甸街,10008,1810270821
POUND LANE,磅巷,11780,1810270824
LADDER STREET,樓梯街,11146,1810270827
TIN SHEK ROAD,田石路,13067,1810260756
HIN KENG STREET,顯徑街,10712,1810260757
PAK SHA WAN STREET,白沙灣街,14471,1810260774
BROADCAST DRIVE,廣播道,10091,1810262738
APLIU STREET,鴨寮街,10025,1810264959
KOWLOON CITY ROAD,九龍城道,11063,1810265803
FUK TSUN STREET,福全街,10559,1810265805
HIU KWONG STREET,曉光街,10742,1810266503
KOWLOON CITY ROAD,九龍城道,11063,1810266509
SHEUNG HEUNG ROAD,上鄉道,12029,1810266510
LIBERTY AVENUE,自由道,11229,1810266511
HAMILTON STREET,咸美頓街,10642,1810267300
HAMILTON STREET,咸美頓街,10642,1810267307
FEI FUNG STREET,飛鳳街,10478,1810262423
SHEK KU STREET,石鼓街,11997,1810266298
KOWLOON CITY ROAD,九龍城道,11063,1810266303
SOY STREET,豉油街,12133,1810266949
SHUN YIP STREET,順業街,12097,1810266957
SOY STREET,豉油街,12133,1810266964
KOWLOON CITY ROAD,九龍城道,11063,1810266969
LOK SHAN ROAD,落山道,11263,1810266971
TAI LIN PAI ROAD,大連排道,12231,1810261211
ELEGANCE ROAD,雅麗道,10408,1810267070
MANG KUNG UK ROAD,孟公屋路,13101,1810267074
CHI KIANG STREET,浙江街,10227,1810267077
CHI KIANG STREET,浙江街,10227,1810267078
HIU KWONG STREET,曉光街,10742,1810267092
HOK YUEN STREET EAST,鶴園東街,10795,1810267801
HOK YUEN STREET EAST,鶴園東街,10795,1810267804
MAPLE STREET,楓樹街,11395,1810264841
TSING SHEUNG LANE,青尚里,14222,1810264846
NORTH LANTAU HIGHWAY,北大嶼山公路,13752,1810264883
CHIK SHUN STREET,積信街,10242,1810258813
LO TAK COURT,路德圍,11246,1810259369
WUN TUNG STREET,運通街,12801,1810259389
MAPLE STREET,楓樹街,11395,1810264906
CHEONG SAN LANE,昌新里,10176,1810264934
ARGYLE STREET,亞皆老街,10027,1810264935
HO CHOI LANE,浩財里,10746,1810260187
TIN SAM STREET,田心街,12365,1810260191
HIN KENG STREET,顯徑街,10712,1810260801
CASTLE PEAK ROAD - TSING LUNG TAU,青山公路 － 青龍頭段,10144,1810260803
HO CHUNG NINTH LANE,蠔涌村九巷,39337,1810261429
KAM TSIN 4TH LANE,金錢第四巷,39090,1810261463
KAM TSIN 2ND LANE,金錢第二巷,39088,1810261465
PO SHEUNG TSUEN LANE No.29,莆上村第二十九巷,39188,1810261563
PO SHEUNG TSUEN LANE No.31,莆上村第三十一巷,39190,1810261565
PO SHEUNG TSUEN LANE No.8,莆上村第八巷,39173,1810261567
PO SHEUNG TSUEN LANE No.6,莆上村第六巷,39171,1810261569
WAN HOI STREET,環海街,12633,1810268843
SIU HANG HAU ROAD,小坑口路,13099,1810268849
MAN NIN STREET,萬年街,11378,1810258230
PAK LOK PATH,百樂徑,13718,1810258235
HO TUNG ROAD,何東道,10761,1810264548
ARGYLE STREET,亞皆老街,10027,1810265269
CHUI YU ROAD,聚魚道,13888,1810265273
TAI UK STREET,大屋街,12280,1810259767
LUNG YIU STREET,龍耀街,13503,1810259771
SIU LAM ROAD,小欖路,13401,1810259772
TAI PAK TIN STREET,大白田街,12250,1810259805
LUNG FAT STREET,龍發街,14071,1810259806
SHING YIP STREET,成業街,12063,1810268077
KEI YIP LANE,基業里,10978,1810268084
WUHU STREET,蕪湖街,12799,1810268119
DEVON ROAD,德雲道,10376,1810263113
PUN SHAN STREET,半山街,11799,1810259254
SOY STREET,豉油街,12133,1810266981
MANG KUNG UK ROAD,孟公屋路,13101,1810266983
CHANGSHA STREET,長沙街,10161,1810266991
LOK SHAN ROAD,落山道,11263,1810267012
CHANGSHA STREET,長沙街,10161,1810267015
YUET WAH STREET,月華街,12933,1810267024
SHING FUK STREET,盛福街,12046,1810261217
TONG MING STREET,唐明街,13871,1810267822
CHEONG KING ROAD,暢景路,14239,1810267834
ARGYLE STREET,亞皆老街,10027,1810265613
ARGYLE STREET,亞皆老街,10027,1810265616
YUK SING ROAD,旭昇道,39307,1810259401
LO TAK COURT,路德圍,11246,1810259405
DUNG FAT STREET,登發街,10393,1810259410
ON WING STREET,安榮街,11612,1810259420
DUNG FAT STREET,登發街,10393,1810259427
TAI PAK TIN PATH,大白田徑,14188,1810259430
ON WING STREET,安榮街,11612,1810259434
TUNG CHUNG ROAD,東涌道,12514,1810276753
TUNG CHUNG ROAD,東涌道,12514,1810276754
TUNG CHUNG ROAD,東涌道,12514,1810276755
TUNG CHUNG ROAD,東涌道,12514,1810276760
NGAU TAM MEI ROAD,牛潭尾路,11531,1810276771
YEE SHING STREET,怡盛街,12848,1810273602
GUILDFORD ROAD,僑福道,10629,1810273604
HAWTHORN ROAD,荷塘道,10676,1810273613
YEE SHING STREET,怡盛街,12848,1810273617
WAH CHUI STREET,華翠街,14120,1810274174
POUND LANE,磅巷,11780,1810270657
SHING SAI ROAD,城西道,13920,1810270662
PATERSON STREET,百德新街,11665,1810271390
SOUTH LANTAU ROAD,嶼南道,12131,1810275113
COTTON TREE DRIVE,紅棉路,10342,1810271568
HARBOUR ROAD,港灣道,10661,1810271570
CHANCERY LANE,贊善里,10159,1810271575
HARBOUR ROAD,港灣道,10661,1810271576
LEIGHTON LANE,禮頓里,11214,1810272274
FLEMING ROAD,菲林明道,10495,1810272284
ALBANY ROAD,雅賓利道,10010,1810272293
JUSTICE DRIVE,正義道,10912,1810272303
JUSTICE DRIVE,正義道,10912,1810272305
SOUTH LANTAU ROAD,嶼南道,12131,1810275196
STUBBS ROAD,司徒拔道,12165,1810273191
STUBBS ROAD,司徒拔道,12165,1810273197
LOK MAN ROAD,樂民道,11261,1810273204
LOK MAN ROAD,樂民道,11261,1810273207
STUBBS ROAD,司徒拔道,12165,1810273221
STUBBS ROAD,司徒拔道,12165,1810273228
LOK MAN ROAD,樂民道,11261,1810273230
TSUI WAN STREET,翠灣街,13050,1810273231
DISCOVERY BAY ROAD,愉景灣道,10378,1810269523
DISCOVERY BAY ROAD,愉景灣道,10378,1810269537
DISCOVERY BAY ROAD,愉景灣道,10378,1810269545
"MAIN STREET, AP LEI CHAU",鴨脷洲大街,11363,1810274736
"MAIN STREET, AP LEI CHAU",鴨脷洲大街,11363,1810274739
SOUTH LANTAU ROAD,嶼南道,12131,1810274746
SOUTH LANTAU ROAD,嶼南道,12131,1810274748
"MAIN STREET, AP LEI CHAU",鴨脷洲大街,11363,1810274749
SOUTH LANTAU ROAD,嶼南道,12131,1810274752
SOUTH LANTAU ROAD,嶼南道,12131,1810274758
SOUTH LANTAU ROAD,嶼南道,12131,1810274769
LEI TUNG ESTATE ROAD,利東邨道,11212,1810274776
PO KONG VILLAGE ROAD,蒲崗村道,11737,1810262583
FUNG TAK ROAD,鳳德道,10584,1810262584
KAM CHUK LANE,金竹里,10951,1810262586
TSO KUNG SQUARE,曹公坊,12456,1810259344
CHE KUNG MIU ROAD,車公廟路,10169,1810259358
LUK MEI TSUEN ROAD,鹿尾村路,13041,1810261307
WANG KWONG ROAD,宏光道,12659,1810265697
WAI YIP STREET,偉業街,12624,1810265711
NELSON STREET,奶路臣街,11506,1810266459
